INDEX,LINK,LINK_RTF
 A795A-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A795A-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A795A-18.rtf 
 A795-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A795-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A795-18.rtf 
 A794-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A794-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A794-18.rtf 
 A793-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A793-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A793-18.rtf 
 A792-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A792-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A792-18.rtf 
 A791-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A791-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A791-18.rtf 
 A790-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A790-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A790-18.rtf 
 A789-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A789-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A789-18.rtf 
 A788-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A788-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A788-18.rtf 
 A787-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A787-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A787-18.rtf 
 A786-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A786-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A786-18.rtf 
 A785-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A785-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A785-18.rtf 
 A784-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A784-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A784-18.rtf 
 A783-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A783-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A783-18.rtf 
 A782-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A782-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A782-18.rtf 
 A781-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A781-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A781-18.rtf 
 A780-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A780-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A780-18.rtf 
 A779-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A779-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A779-18.rtf 
 A778A-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A778A-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A778A-18.rtf 
 A778-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A778-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A778-18.rtf 
 A777A-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A777A-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A777A-18.rtf 
 A777-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A777-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A777-18.rtf 
 A776-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A776-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A776-18.rtf 
 A775-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A775-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A775-18.rtf 
 A774-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A774-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A774-18.rtf 
 A773-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A773-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A773-18.rtf 
 A772-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A772-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A772-18.rtf 
 A771-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A771-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A771-18.rtf 
 A770-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A770-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A770-18.rtf 
 A769-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A769-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A769-18.rtf 
 A768-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A768-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A768-18.rtf 
 A768-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A768-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A768-18.rtf 
 A767-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A767-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A767-18.rtf 
 A766-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A766-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A766-18.rtf 
 A764-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A764-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A764-18.rtf 
 A761-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A761-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A761-18.rtf 
 A760-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A760-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A760-18.rtf 
 A759-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A759-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A759-18.rtf 
 A758-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A758-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A758-18.rtf 
 A757-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A757-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A757-18.rtf 
 A756-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A756-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A756-18.rtf 
 A755-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A755-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A755-18.rtf 
 A754-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A754-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A754-18.rtf 
 A753-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A753-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A753-18.rtf 
 A752-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A752-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A752-18.rtf 
 A751-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A751-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A751-18.rtf 
 A750-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A750-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A750-18.rtf 
 A749-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A749-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A749-18.rtf 
 A748-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A748-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A748-18.rtf 
 A747-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A747-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A747-18.rtf 
 A746-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A746-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A746-18.rtf 
 A745-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A745-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A745-18.rtf 
 A744A-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A744A-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A744A-18.rtf 
 A744-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A744-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A744-18.rtf 
 A743-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A743-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A743-18.rtf 
 A742-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A742-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A742-18.rtf 
 A741-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A741-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A741-18.rtf 
 A740-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A740-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A740-18.rtf 
 A739-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A739-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A739-18.rtf 
 A738-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A738-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A738-18.rtf 
 A737-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A737-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A737-18.rtf 
 A736-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A736-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A736-18.rtf 
 A735-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A735-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A735-18.rtf 
 A734-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A734-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A734-18.rtf 
 A733-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A733-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A733-18.rtf 
 A732-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A732-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A732-18.rtf 
 A731-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A731-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A731-18.rtf 
 A730-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A730-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A730-18.rtf 
 A729-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A729-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A729-18.rtf 
 A728-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A728-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A728-18.rtf 
 A727-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A727-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A727-18.rtf 
 A726-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A726-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A726-18.rtf 
 A725-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A725-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A725-18.rtf 
 A724-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A724-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A724-18.rtf 
 A723-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A723-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A723-18.rtf 
 A722-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A722-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A722-18.rtf 
 A721-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A721-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A721-18.rtf 
 A720-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A720-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A720-18.rtf 
 A719-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A719-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A719-18.rtf 
 A718-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A718-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A718-18.rtf 
 A717-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A717-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A717-18.rtf 
 A716-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A716-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A716-18.rtf 
 A715-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A715-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A715-18.rtf 
 A714-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A714-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A714-18.rtf 
 A713-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A713-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A713-18.rtf 
 A711-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A711-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A711-18.rtf 
 A710-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A710-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A710-18.rtf 
 A709-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A709-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A709-18.rtf 
 A708-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A708-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A708-18.rtf 
 A707-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A707-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A707-18.rtf 
 A706-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A706-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A706-18.rtf 
 A705-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A705-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A705-18.rtf 
 A703-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A703-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A703-18.rtf 
 A702-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A702-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A702-18.rtf 
 A701-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A701-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A701-18.rtf 
 A700-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A700-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A700-18.rtf 
 A699-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A699-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A699-18.rtf 
 A698-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A698-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A698-18.rtf 
 A696-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A696-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A696-18.rtf 
 A695-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A695-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A695-18.rtf 
 A694-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A694-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A694-18.rtf 
 A693-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A693-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A693-18.rtf 
 A692-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A692-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A692-18.rtf 
 A691-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A691-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A691-18.rtf 
 A690-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A690-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A690-18.rtf 
 A689-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A689-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A689-18.rtf 
 A688-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A688-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A688-18.rtf 
 A687-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A687-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A687-18.rtf 
 A686-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A686-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A686-18.rtf 
 A685-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A685-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A685-18.rtf 
 A684-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A684-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A684-18.rtf 
 A683-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A683-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A683-18.rtf 
 A682-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A682-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A682-18.rtf 
 A681-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A681-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A681-18.rtf 
 A680-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A680-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A680-18.rtf 
 A679-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A679-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A679-18.rtf 
 A678-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A678-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A678-18.rtf 
 A677-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A677-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A677-18.rtf 
 A676-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A676-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A676-18.rtf 
 A675-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A675-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A675-18.rtf 
 A674-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A674-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A674-18.rtf 
 A673-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A673-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A673-18.rtf 
 A672-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A672-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A672-18.rtf 
 A671-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A671-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A671-18.rtf 
 A670-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A670-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A670-18.rtf 
 A669-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A669-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A669-18.rtf 
 A668-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A668-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A668-18.rtf 
 A667-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A667-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A667-18.rtf 
 A666-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A666-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A666-18.rtf 
 A664-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A664-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A664-18.rtf 
 A663-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A663-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A663-18.rtf 
 A662-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A662-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A662-18.rtf 
 A662-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A662-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A662-18.rtf 
 A661-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A661-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A661-18.rtf 
 A660-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A660-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A660-18.rtf 
 A659-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A659-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A659-18.rtf 
 A658-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A658-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A658-18.rtf 
 A657-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A657-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A657-18.rtf 
 A656-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A656-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A656-18.rtf 
 A655-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A655-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A655-18.rtf 
 A654-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A654-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A654-18.rtf 
 A653-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A653-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A653-18.rtf 
 A652-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A652-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A652-18.rtf 
 A651-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A651-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A651-18.rtf 
 A649-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A649-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A649-18.rtf 
 A647-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A647-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A647-18.rtf 
 A646-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A646-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A646-18.rtf 
 A645-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A645-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A645-18.rtf 
 A644-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A644-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A644-18.rtf 
 A643-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A643-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A643-18.rtf 
 A642-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A642-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A642-18.rtf 
 A641-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A641-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A641-18.rtf 
 A640-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A640-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A640-18.rtf 
 A639-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A639-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A639-18.rtf 
 A638-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A638-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A638-18.rtf 
 A637-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A637-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A637-18.rtf 
 A636-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A636-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A636-18.rtf 
 A634-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A634-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A634-18.rtf 
 A633-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A633-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A633-18.rtf 
 A632-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A632-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A632-18.rtf 
 A631-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A631-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A631-18.rtf 
 A630-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A630-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A630-18.rtf 
 A629-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A629-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A629-18.rtf 
 A628-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A628-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A628-18.rtf 
 A627-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A627-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A627-18.rtf 
 A626-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A626-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A626-18.rtf 
 A625-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A625-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A625-18.rtf 
 A624-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A624-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A624-18.rtf 
 A623-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A623-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A623-18.rtf 
 A622-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A622-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A622-18.rtf 
 A621-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A621-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A621-18.rtf 
 A620A-18,https://www.corteconstitucional.gov.co/Relatoria/autos/2018/A620A-18.htm,https://www.corteconstitucional.gov.co/sentencias/autos\2018/A620A-18.rtf 
